Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,% of FGA by Distance,% of FGA by Distance.1,% of FGA by Distance.2,% of FGA by Distance.3,% of FGA by Distance.4,% of FGA by Distance.5,FG% by Distance,FG% by Distance.1,FG% by Distance.2,FG% by Distance.3,FG% by Distance.4,FG% by Distance.5,% of FG Ast'd,% of FG Ast'd.1,Dunks,Dunks.1,Corner 3s,Corner 3s.1,Heaves,Heaves.1,Unnamed: 31,player_id,Unnamed: 22,Unnamed: 27,Unnamed: 19,Unnamed: 24,Unnamed: 21,Unnamed: 25,Unnamed: 28,Unnamed: 12,Unnamed: 20,Unnamed: 17,Unnamed: 23,Unnamed: 29,Unnamed: 30,Unnamed: 26,Unnamed: 18
2013-14,28,DAL,NBA,C,2,0,8,0,,,,,,,,,,,,,,,,,,,,0,0,,jamesbe01,,,,,,,,,,,,,,,
2014-15,29,DAL,NBA,C,1,0,2,0,,,,,,,,,,,,,,,,,,,,0,0,,jamesbe01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,willike04,,,,,,,,,,,,,,,
2023-24,29,OKC,NBA,PF,7,0,32,.250,17.9,.375,.250,.000,.000,.125,.625,.667,1.000,,,.000,.000,.500,,.000,0,.400,.000,0,0,,willike04,,,,,,,,,,,,,,,
2024-25,30,OKC,NBA,PF,9,0,82,.433,14.6,.533,.267,.167,.067,.033,.467,.625,.625,.400,1.000,1.000,.214,.500,1.000,.000,0,.214,.333,0,0,,willike04,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,,,%FGA,#,,,Att.,Md.,,obertfa01,,,,,,,,,,,2P,Awards,,%3PA,
2005-06,30,SAS,NBA,C,7,0,34,.333,8.0,1.000,.333,.333,.111,.222,.000,.333,1.000,.000,.000,.000,,,,.111,1,,,0,0,,obertfa01,,,,,,,,,,,.333,,,,
2006-07,31,SAS,NBA,C,20,12,415,.625,3.8,.988,.750,.113,.088,.038,.013,.633,.683,.556,.429,.333,.000,,,.038,3,,,1,0,,obertfa01,,,,,,,,,,,.800,,,.000,
2007-08,32,SAS,NBA,C,17,9,331,.609,4.6,1.000,.587,.217,.174,.022,.000,.609,.630,.400,.875,.000,,,,.000,0,,,0,0,,obertfa01,,,,,,,,,,,1.000,,,,
2008-09,33,SAS,NBA,C,2,0,22,.667,6.1,1.000,.500,.167,.333,.000,.000,.667,1.000,.000,.500,,,,,.000,0,,,0,0,,obertfa01,,,,,,,,,,,.750,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,hillgr01,,,,,,,,,,,,,,,
1996-97,24,DET,NBA,SF,5,5,203,.437,10.3,1.000,.272,.262,.369,.097,.000,.437,.429,.481,.342,.700,,.200,,.058,4,,,0,0,,hillgr01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hillgr01,,,,,,,,,,,,,,,
1998-99,26,DET,NBA,SF,5,5,176,.457,12.6,.989,.163,.098,.435,.293,.011,.462,.667,.222,.375,.556,.000,.214,,.011,1,.000,,0,0,,hillgr01,,,,,,,,,,,,,,,
1999-00,27,DET,NBA,SF,2,2,55,.375,15.9,.875,.188,.063,.188,.438,.125,.357,.333,1.000,.333,.286,.500,.200,1.000,.000,0,.500,1.000,0,0,,hillgr01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hillgr01,,,,,,,,,,,,,,,
2006-07,34,ORL,NBA,SG,4,4,143,.500,8.6,1.000,.474,.000,.237,.289,.000,.500,.611,,.111,.636,,.579,,.079,3,,,0,0,,hillgr01,,,,,,,,,,,,,,,
2007-08,35,PHO,NBA,SF,3,2,68,.455,13.0,1.000,.273,.000,.091,.636,.000,.455,.333,,.000,.571,,.600,,.000,0,,,0,0,,hillgr01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hillgr01,,,,,,,,,,,,,,,
2009-10,37,PHO,NBA,SF,16,16,452,.480,13.4,.870,.154,.130,.317,.268,.130,.523,.684,.438,.538,.455,.188,.536,1.000,.024,3,.875,.214,0,0,,hillgr01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hillgr01,,,,,,,,,,,,,,,
2012-13,40,LAC,NBA,SF,1,0,20,.500,12.5,1.000,.000,.000,.750,.250,.000,.500,,,.333,1.000,,1.000,,.000,0,,,0,0,,hillgr01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,lavinza01,,,,,,,,,,,,,,,
2021-22,26,CHI,NBA,SG,4,4,153,.429,15.0,.619,.254,.159,.032,.175,.381,.462,.625,.400,.000,.364,.375,.444,1.000,.016,1,.083,.500,0,0,,lavinza01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,#,,,,,,,,,,,,,,,,,,,,Att.,Md.,,scrubja01,,,,,,,,Awards,,,,,,,
2020-21,20,LAC,NBA,SG,6,0,8,0,,,,,,,,,,,,,,,,,,,,0,0,,scrubja01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,jonesde02,,,,,,,,,,,,,,,
2019-20,22,MIA,NBA,SF,15,0,97,.471,14.9,.471,.294,.176,.000,.000,.529,.500,.600,.333,,,.444,.750,1.000,.176,3,.556,.600,1,0,,jonesde02,,,,,,,,,,,,,,,
2020-21,23,POR,NBA,SF,2,0,10,.400,11.2,.600,.400,.200,.000,.000,.400,.667,1.000,.000,,,.000,.500,,.200,1,.000,,0,0,,jonesde02,,,,,,,,,,,,,,,
2021-22,24,CHI,NBA,PF,5,0,59,.412,16.3,.353,.294,.059,.000,.000,.647,.667,.800,.000,,,.273,.750,1.000,.059,1,.818,.111,0,0,,jonesde02,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jonesde02,,,,,,,,,,,,,,,
2023-24,26,DAL,NBA,SF,22,22,647,.481,12.0,.594,.363,.213,.013,.006,.406,.558,.672,.382,.500,.000,.369,.811,1.000,.200,24,.615,.450,1,0,,jonesde02,,,,,,,,,,,,,,,
2024-25,27,LAC,NBA,SF,7,1,129,.438,13.3,.583,.250,.229,.083,.021,.417,.536,.583,.545,.500,.000,.300,.800,1.000,.104,5,.550,.273,0,0,,jonesde02,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,10-16,16-3P,,,,,%FGA,#,,,Att.,Md.,,pincked01,,,,,2P,,,,,,,,,Awards,
1996-97,33,MIA,NBA,PF,2,0,6,.667,11.7,1.000,.333,.000,.333,.333,.000,.667,1.000,1.000,.000,,,,,.333,1,,,0,0,,pincked01,,,,,1.000,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,hausesa01,,,,,,,,,,,,,,,
2021-22,24,BOS,NBA,SF,7,0,15,.250,23.1,.250,.000,.000,.000,.250,.750,.000,,,,.000,.333,,1.000,.000,0,.333,1.000,0,0,,hausesa01,,,,,,,,,,,,,,,
2022-23,25,BOS,NBA,SF,15,0,104,.345,22.9,.172,.000,.103,.000,.069,.828,.400,,.333,,.500,.333,.000,1.000,.000,0,.333,.375,0,0,,hausesa01,,,,,,,,,,,,,,,
2023-24,26,BOS,NBA,SF,19,0,283,.429,22.8,.155,.060,.024,.048,.024,.845,.692,.800,.000,1.000,.500,.380,1.000,.963,.012,1,.380,.407,0,0,,hausesa01,,,,,,,,,,,,,,,
2024-25,27,BOS,NBA,PF,8,0,108,.417,23.1,.125,.083,.000,.042,.000,.875,1.000,1.000,,1.000,,.333,1.000,1.000,.000,0,.333,.429,0,0,,hausesa01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,tillmxa01,,,,,,,,,,,,,,,
2020-21,22,MEM,NBA,PF,3,0,18,.200,10.9,.800,.200,.400,.200,.000,.200,.250,.000,.500,.000,,.000,.000,,.000,0,.000,,0,0,,tillmxa01,,,,,,,,,,,,,,,
2021-22,23,MEM,NBA,PF,9,6,139,.720,4.7,.920,.640,.240,.040,.000,.080,.739,.750,.833,.000,,.500,.882,1.000,.280,7,.500,1.000,0,0,,tillmxa01,,,,,,,,,,,,,,,
2022-23,24,MEM,NBA,C,6,6,183,.533,5.3,.911,.511,.333,.044,.022,.089,.561,.652,.533,.000,.000,.250,.870,1.000,.089,4,.500,.000,0,0,,tillmxa01,,,,,,,,,,,,,,,
2023-24,25,BOS,NBA,PF,8,0,69,.625,6.2,.875,.375,.500,.000,.000,.125,.571,.667,.500,,,1.000,.500,1.000,.000,0,1.000,1.000,0,0,,tillmxa01,,,,,,,,,,,,,,,
2024-25,26,BOS,NBA,C,1,0,8,.250,13.8,.500,.250,.250,.000,.000,.500,.500,.000,1.000,,,.000,1.000,,.000,0,.000,,0,0,,tillmxa01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,carteje01,,,,,,,,,,,,,,,
2020-21,25,PHO,NBA,PG,7,0,22,.375,18.6,.750,.000,.125,.125,.500,.250,.500,,1.000,.000,.500,.000,.333,,.000,0,.000,,0,0,,carteje01,,,,,,,,,,,,,,,
2021-22,26,MIL,NBA,PG,11,0,126,.474,16.5,.632,.105,.158,.211,.158,.368,.500,.500,.333,.250,1.000,.429,.500,1.000,.000,0,.143,1.000,0,0,,carteje01,,,,,,,,,,,,,,,
2022-23,27,MIL,NBA,PG,4,0,49,.222,22.0,.222,.000,.111,.111,.000,.778,.500,,.000,1.000,,.143,1.000,1.000,.000,0,.286,.000,0,0,,carteje01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,16-3P,,,,,%FGA,#,,,Att.,Md.,,slatere01,,,,,2P,,,,,,,,,Awards,
2000-01,30,MIN,NBA,PF,4,0,52,.375,4.3,1.000,.500,.438,.000,.063,.000,.375,.375,.429,.000,,,,,.063,1,,,0,0,,slatere01,,,,,.667,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,carnero01,,,,,,,,,,,,,,,
2007-08,23,PHI,NBA,SF,6,0,84,.387,15.8,.677,.161,.097,.194,.226,.323,.333,.600,.667,.167,.143,.500,.429,1.000,.065,2,.200,1.000,0,0,,carnero01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,,,%FGA,#,,,Att.,Md.,,abdulta01,,,,,,,,,,,2P,Awards,,%3PA,
1998-99,24,SAC,NBA,SG,5,5,99,.455,10.3,.970,.545,.030,.121,.273,.030,.469,.722,.000,.000,.222,.000,,,.273,9,,,0,0,,abdulta01,,,,,,,,,,,.667,,,.000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdulta01,,,,,,,,,,,,,,,
2002-03,28,DAL,NBA,SG,8,0,79,.300,9.8,.933,.400,.133,.133,.267,.067,.321,.500,.750,.000,.000,.000,,,.067,2,,,0,0,,abdulta01,,,,,,,,,,,.333,,,.000,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,murrade01,,,,,,,,,,,,,,,
2016-17,20,SAS,NBA,PG,11,2,168,.377,6.9,.951,.475,.213,.230,.033,.049,.397,.483,.462,.214,.000,.000,.348,,.033,1,.667,.000,0,0,,murrade01,,,,,,,,,,,,,,,
2017-18,21,SAS,NBA,PG,5,5,96,.452,11.5,.806,.226,.226,.194,.161,.194,.400,.714,.286,.333,.200,.667,.200,1.000,.065,2,.667,.750,0,0,,murrade01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,murrade01,,,,,,,,,,,,,,,
2022-23,26,ATL,NBA,SG,5,5,190,.447,15.2,.641,.117,.204,.204,.117,.359,.485,.667,.476,.476,.333,.378,.125,.571,.000,0,.162,.167,0,0,,murrade01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,,,,,,%FGA,#,,,Att.,Md.,,smithgr02,,,,,,Awards,,,2P,,,,,,
2012-13,22,HOU,NBA,C,5,1,59,.667,1.9,1.000,.889,.111,.000,.000,.000,.667,.750,.000,,,,,,.333,3,,,0,0,,smithgr02,,,,,,,,,.500,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smithgr02,,,,,,,,,,,,,,,
2014-15,24,DAL,NBA,PF,1,0,1,,,,,,,,,,,,,,,,,,0,,,0,0,,smithgr02,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,gilled01,,,,,,,,,,,,,,,
2004-05,26,IND,NBA,PG,7,0,45,.313,14.4,.625,.188,.188,.063,.188,.375,.400,.667,.333,.000,.333,.167,.000,1.000,.000,0,.833,.200,0,0,,gilled01,,,,,,,,,,,,,,,
2005-06,27,IND,NBA,PG,2,0,1,,,,,,,,,,,,,,,,,,0,,,0,0,,gilled01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,parkean01,,,,,,,,,,,,,,,
2006-07,31,TOR,NBA,SG,6,6,240,.419,17.0,.677,.145,.032,.210,.290,.323,.429,.111,1.000,.385,.556,.400,.500,.875,.016,0,.450,.444,1,0,,parkean01,,,,,,,,,,,,,,,
2007-08,32,TOR,NBA,SG,5,5,196,.408,17.0,.653,.163,.082,.041,.367,.347,.469,.375,1.000,1.000,.333,.294,.733,.800,.041,2,.588,.400,0,0,,parkean01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parkean01,,,,,,,,,,,,,,,
2009-10,34,CLE,NBA,SG,11,11,331,.469,19.4,.313,.109,.109,.016,.078,.688,.500,.571,.429,.000,.600,.455,.700,1.000,.016,1,.477,.524,0,0,,parkean01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,,,,%FGA,#,,,Att.,Md.,,brownra02,2P,Awards,,,,,,,,,,,,,
1996-97,28,CHI,NBA,PG,17,0,98,.300,9.4,1.000,.500,.133,.233,.133,.000,.300,.467,.250,.143,.000,,,,.033,1,,,0,0,,brownra02,.556,,,,,,,,,,,,,,
1997-98,29,CHI,NBA,PG,14,0,71,.167,13.2,1.000,.500,.083,.083,.333,.000,.167,.167,.000,1.000,.000,,,,.000,0,,,0,0,,brownra02,.500,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,,,,,,,,,%FGA,#,,,Att.,Md.,,barrydr01,,,,,,,,,%3PA,3P,Awards,,,,
1997-98,24,ATL,NBA,PG,2,0,5,.000,26.0,.000,.000,.000,.000,.000,1.000,,,,,,,,,.000,0,,,0,0,,barrydr01,,,,,,,,,.000,.000,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,10-16,16-3P,3P,,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,,jameshe01,,,,,,,,,,,,,Awards,,
1996-97,31,ATL,NBA,PF,8,0,45,.231,18.7,.538,.231,.000,.154,.154,.462,.143,.333,.000,.000,.333,,.000,1.000,.000,0,.667,.500,0,0,,jameshe01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,,,%FGA,#,,,Att.,Md.,,hillty01,,,,,,,,,,,2P,Awards,,%3PA,
1998-99,30,PHI,NBA,PF,8,1,196,.487,5.0,1.000,.462,.462,.026,.051,.000,.487,.611,.333,1.000,.500,,,,.077,3,,,0,0,,hillty01,,,,,,,,,,,.684,,,,
1999-00,31,PHI,NBA,PF,10,10,352,.460,7.0,.990,.410,.310,.260,.010,.010,.465,.805,.194,.269,.000,.000,,,.040,3,,,0,0,,hillty01,,,,,,,,,,,.587,,,.000,
2000-01,32,PHI,NBA,PF,23,23,742,.409,7.0,.994,.321,.352,.302,.019,.006,.411,.627,.268,.375,.000,.000,,,.050,5,,,1,0,,hillty01,,,,,,,,,,,.800,,,.000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hillty01,,,,,,,,,,,,,,,
2002-03,34,PHI,NBA,PF,10,0,141,.632,2.5,1.000,.789,.053,.053,.105,.000,.632,.667,1.000,.000,.500,,,,.105,2,,,0,0,,hillty01,,,,,,,,,,,.583,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,brewero02,,,,,,,,,,,,,,,
2006-07,21,UTA,NBA,SG,8,0,41,.600,5.3,1.000,.500,.300,.100,.100,.000,.600,.800,.667,.000,.000,,.500,,.200,2,,,0,0,,brewero02,,,,,,,,,,,,,,,
2007-08,22,UTA,NBA,SG,12,12,305,.520,9.7,.939,.480,.020,.082,.357,.061,.543,.681,1.000,.250,.400,.167,.680,1.000,.143,14,.000,,0,0,,brewero02,,,,,,,,,,,,,,,
2008-09,23,UTA,NBA,SF,5,5,158,.408,12.3,.959,.347,.020,.082,.510,.041,.426,.647,.000,.250,.320,.000,.800,,.163,8,.000,,0,0,,brewero02,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brewero02,,,,,,,,,,,,,,,
2010-11,25,CHI,NBA,SG,16,0,260,.480,12.6,.860,.340,.100,.040,.380,.140,.488,.765,.000,.000,.421,.429,.810,1.000,.100,5,.286,.500,0,0,,brewero02,,,,,,,,,,,,,,,
2011-12,26,CHI,NBA,SG,5,0,83,.250,11.3,1.000,.375,.063,.125,.438,.000,.250,.333,.000,.000,.286,,.750,,.000,0,,,0,0,,brewero02,,,,,,,,,,,,,,,
2012-13,27,OKC,NBA,SF,1,0,8,,,,,,,,,,,,,,,,,,0,,,0,0,,brewero02,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,rodmade01,,,,,,,,,,,,,,,
1996-97,35,CHI,NBA,PF,19,14,535,.370,11.3,.802,.346,.235,.160,.062,.198,.400,.536,.368,.231,.200,.250,.577,.500,.025,2,.125,.000,0,0,,rodmade01,,,,,,,,,,,,,,,
1997-98,36,CHI,NBA,PF,21,9,722,.371,9.6,.962,.429,.295,.133,.105,.038,.376,.489,.355,.214,.182,.250,.342,1.000,.029,3,.250,.000,0,0,,rodmade01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,16-3P,3P,,,,%FGA,#,,,Att.,Md.,,marksse01,2P,,,,,%3PA,Awards,,,,,,,,
2007-08,32,PHO,NBA,C,1,0,3,,,,,,,,,,,,,,,,,,0,,,0,0,,marksse01,,,,,,,,,,,,,,,
2008-09,33,NOH,NBA,C,5,0,80,.462,4.3,.923,.769,.077,.000,.077,.077,.500,.600,.000,.000,.000,,,,.385,5,,,0,0,,marksse01,.833,,,,,.000,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,,,,,%FGA,#,,,Att.,Md.,,diallch01,,,,,2P,,,,,,,,,Awards,
2017-18,21,NOP,NBA,PF,7,0,48,.417,6.8,1.000,.333,.333,.333,.000,.000,.417,.500,.500,.250,,,,,.000,0,,,0,0,,diallch01,,,,,1.000,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,crawfja01,,,,,,,,,,,,,,,
2009-10,29,ATL,NBA,SG,11,0,351,.364,15.8,.675,.195,.071,.117,.292,.325,.365,.433,.636,.278,.289,.360,.316,.833,.006,0,.360,.333,0,0,,crawfja01,,,,,,,,,,,,,,,
2010-11,30,ATL,NBA,SG,12,0,358,.394,18.1,.613,.097,.116,.090,.310,.387,.421,.533,.389,.357,.417,.350,.350,.667,.000,0,.233,.500,0,0,,crawfja01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crawfja01,,,,,,,,,,,,,,,
2012-13,32,LAC,NBA,SG,6,0,161,.387,16.6,.645,.129,.113,.177,.226,.355,.450,.500,.429,.273,.571,.273,.556,.667,.000,0,.409,.444,1,0,,crawfja01,,,,,,,,,,,,,,,
2013-14,33,LAC,NBA,SG,13,0,313,.398,17.9,.538,.129,.152,.088,.170,.462,.446,.636,.308,.267,.517,.342,.366,.667,.006,1,.139,.273,2,1,,crawfja01,,,,,,,,,,,,,,,
2014-15,34,LAC,NBA,SG,14,0,379,.360,17.5,.602,.075,.183,.151,.194,.398,.438,.571,.529,.357,.361,.243,.286,.611,.005,0,.162,.417,1,0,,crawfja01,,,,,,,,,,,,,,,
2015-16,35,LAC,NBA,SG,6,1,199,.379,15.3,.796,.097,.126,.330,.243,.204,.427,.700,.231,.441,.400,.190,.229,1.000,.000,0,.143,.000,0,0,,crawfja01,,,,,,,,,,,,,,,
2016-17,36,LAC,NBA,SG,7,0,196,.422,16.3,.699,.108,.193,.181,.217,.301,.500,.778,.500,.467,.389,.240,.207,.667,.000,0,.160,.250,2,0,,crawfja01,,,,,,,,,,,,,,,
2017-18,37,MIN,NBA,SG,5,0,123,.447,16.4,.638,.149,.106,.128,.255,.362,.467,.571,.400,.667,.333,.412,.429,1.000,.000,0,.294,.800,0,0,,crawfja01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,kennalu01,,,,,,,,,,,,,,,
2018-19,22,DET,NBA,SG,4,2,133,.489,15.6,.681,.106,.191,.213,.170,.319,.438,.200,.333,.600,.500,.600,.714,1.000,.000,0,.067,.000,0,0,,kennalu01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kennalu01,,,,,,,,,,,,,,,
2020-21,24,LAC,NBA,SG,15,0,219,.477,22.0,.215,.031,.108,.031,.046,.785,.714,1.000,.571,.500,1.000,.412,.600,.857,.000,0,.333,.471,0,0,,kennalu01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kennalu01,,,,,,,,,,,,,,,
2022-23,26,MEM,NBA,SG,5,0,107,.522,20.0,.304,.087,.043,.130,.043,.696,.571,.500,1.000,.667,.000,.500,.500,.750,.000,0,.438,.571,0,0,,kennalu01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kennalu01,,,,,,,,,,,,,,,
2024-25,28,MEM,NBA,SG,4,0,80,.444,18.1,.500,.111,.111,.111,.167,.500,.667,1.000,.000,1.000,.667,.222,.500,1.000,.000,0,.111,.000,0,0,,kennalu01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,16-3P,,,,,,%FGA,#,,,Att.,Md.,,mejrisa01,,,,,,Awards,,,2P,,,,,,
2015-16,29,DAL,NBA,C,4,1,76,.700,2.8,1.000,.900,.000,.000,.100,.000,.700,.778,.000,,,,,,.400,3,,,0,0,,mejrisa01,,,,,,,,,.571,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,16-3P,3P,,,,%FGA,#,%3PA,3P%,Att.,Md.,,dekkesa01,3P,,,,,,,,,,,Awards,,,
2016-17,22,HOU,NBA,PF,4,0,31,.250,15.5,.500,.167,.250,.000,.083,.500,.000,.000,.000,.000,.500,,,,.000,0,.333,.500,0,0,,dekkesa01,1.000,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,walkebi01,,,,,,,,,,,,,,,
2008-09,21,BOS,NBA,SF,4,0,10,.000,2.7,1.000,.500,.500,.000,.000,.000,.000,.000,.000,,,,,,.500,0,,,0,0,,walkebi01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,walkebi01,,,,,,,,,,,,,,,
2010-11,23,NYK,NBA,SG,4,0,89,.300,14.9,.633,.300,.167,.067,.100,.367,.316,.222,.600,.000,.333,.273,.333,1.000,.033,0,.273,.333,1,0,,walkebi01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,3P,,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,,stevela01,,,,,,,,,,,,,Awards,,
